loan_id,age,annual_income,employment_length,home_ownership,credit_score,credit_utilization,num_delinquencies,num_credit_lines,debt_to_income,months_since_last_delinq,loan_amount,loan_purpose,interest_rate,loan_term,default
LN-006567,56,75180.03,10,MORTGAGE,707,0.4641,1,9,0.3394,,12800.0,debt_consolidation,0.1471,36,0
LN-006568,29,73152.43,3,RENT,650,0.2947,1,8,0.4119,47.1,25400.0,home_improvement,0.1914,36,0
LN-006569,37,30154.03,0,RENT,762,0.1824,0,6,0.6286,,29300.0,debt_consolidation,0.055,60,1
LN-006570,27,87637.12,2,MORTGAGE,628,0.2825,0,10,0.2733,,13400.0,other,0.2059,60,0
LN-006571,33,118745.72,1,MORTGAGE,694,0.2037,1,10,0.4226,73.0,27500.0,debt_consolidation,0.1455,60,1
LN-006572,57,65299.69,2,MORTGAGE,651,0.389,0,6,0.4422,,25300.0,small_business,0.1186,60,0
LN-006573,59,66403.86,5,MORTGAGE,713,0.1556,0,10,0.277,,9000.0,debt_consolidation,0.1299,36,0
LN-006574,28,24129.36,3,RENT,659,0.5289,0,7,0.3853,,26200.0,home_improvement,0.1298,36,1
LN-006575,36,97018.94,3,RENT,700,0.1855,0,2,0.4833,,13000.0,debt_consolidation,0.1185,36,0
LN-006576,41,150016.16,0,RENT,820,0.3219,0,8,0.1425,,31600.0,debt_consolidation,0.055,36,0
LN-006577,49,62553.12,3,RENT,657,0.1138,0,8,0.407,,12000.0,debt_consolidation,0.1827,36,0
LN-006578,21,36076.09,0,MORTGAGE,712,0.7163,0,7,0.3819,67.0,19100.0,small_business,0.0787,36,0
LN-006579,22,46760.92,2,MORTGAGE,850,0.054,0,7,0.2271,21.9,34400.0,small_business,0.055,36,0
LN-006580,47,40044.54,5,OWN,711,0.2537,0,9,0.65,22.7,34900.0,debt_consolidation,0.1136,60,0
LN-006581,21,41511.68,1,MORTGAGE,485,0.2643,1,6,0.1948,14.9,31000.0,debt_consolidation,0.2456,36,1
LN-006582,36,76022.9,10,RENT,626,0.6056,1,3,0.4773,77.7,15500.0,home_improvement,0.1782,60,1
LN-006583,43,60942.04,5,MORTGAGE,583,0.3266,0,10,0.6273,,24900.0,other,0.1504,36,1
LN-006584,46,94123.4,1,RENT,753,0.166,1,8,0.2616,72.4,21500.0,debt_consolidation,0.0627,36,0
LN-006585,40,64378.92,2,RENT,672,0.2945,2,9,0.5938,70.7,10100.0,small_business,0.15,36,1
LN-006586,37,30685.55,0,MORTGAGE,765,0.2128,1,7,0.2043,,6700.0,debt_consolidation,0.055,36,0
LN-006587,52,38161.59,0,RENT,728,0.5139,0,6,0.0928,60.6,10700.0,home_improvement,0.0855,36,0
LN-006588,45,36764.77,10,RENT,728,0.2005,0,3,0.1747,17.0,13200.0,small_business,0.1076,36,0
LN-006589,34,46079.25,5,MORTGAGE,582,0.2902,1,6,0.2592,47.9,20800.0,debt_consolidation,0.1834,60,0
LN-006590,42,151271.0,7,MORTGAGE,720,0.0509,0,12,0.383,63.3,6600.0,home_improvement,0.1404,36,0
LN-006591,46,166531.5,5,RENT,789,0.4633,0,7,0.483,21.2,32500.0,home_improvement,0.055,36,0
LN-006592,62,85132.21,10,MORTGAGE,564,0.0447,0,5,0.2526,66.0,32400.0,debt_consolidation,0.2265,36,0
LN-006593,51,55340.39,10,RENT,654,0.0594,0,5,0.5393,38.4,3400.0,medical,0.1602,36,0
LN-006594,56,22765.66,0,MORTGAGE,708,0.1204,0,4,0.1401,,8600.0,debt_consolidation,0.1284,60,0
LN-006595,34,58806.34,1,MORTGAGE,687,0.063,0,3,0.5243,45.4,17300.0,small_business,0.1179,36,0
LN-006596,35,32080.24,2,MORTGAGE,794,0.291,0,7,0.2851,,30000.0,debt_consolidation,0.0876,60,0
LN-006597,39,137079.06,2,MORTGAGE,738,0.2048,0,12,0.2683,,20800.0,small_business,0.1147,60,0
LN-006598,40,19659.91,3,RENT,712,0.1522,0,8,0.2086,69.3,27300.0,debt_consolidation,0.1286,36,0
LN-006599,29,64905.69,1,RENT,745,0.2915,0,9,0.1534,41.3,32400.0,car,0.1023,36,0
LN-006600,57,30499.22,7,MORTGAGE,741,0.3382,0,8,0.1357,31.3,14300.0,medical,0.112,60,0
LN-006601,52,51240.78,0,RENT,683,0.2479,0,8,0.2876,41.9,27400.0,medical,0.1102,36,0
LN-006602,38,76852.32,7,RENT,651,0.2677,0,15,0.2578,43.3,24100.0,debt_consolidation,0.1474,36,0
LN-006603,49,95147.27,2,MORTGAGE,759,0.3249,1,11,0.2006,82.4,28900.0,other,0.0604,36,0
LN-006604,44,49691.34,0,RENT,620,0.1554,2,7,0.1776,54.5,31200.0,car,0.1619,60,1
LN-006605,50,81367.4,10,MORTGAGE,674,0.0471,0,6,0.2086,74.6,5200.0,home_improvement,0.131,60,0
LN-006606,25,34631.46,3,MORTGAGE,587,0.165,0,8,0.65,44.5,32500.0,debt_consolidation,0.1669,36,1
LN-006607,40,59714.07,7,MORTGAGE,738,0.2439,0,3,0.1334,,22300.0,debt_consolidation,0.1199,36,0
LN-006608,41,94025.8,10,OWN,778,0.1751,1,11,0.1197,,11100.0,small_business,0.0794,36,0
LN-006609,49,62897.37,0,MORTGAGE,605,0.2666,0,7,0.1812,,25200.0,other,0.1735,36,0
LN-006610,34,37511.16,1,OWN,667,0.1152,1,6,0.3299,,28700.0,medical,0.1626,60,0
LN-006611,21,43589.63,0,MORTGAGE,641,0.1506,2,6,0.2019,7.9,18100.0,small_business,0.191,60,1
LN-006612,29,94787.58,0,MORTGAGE,766,0.2239,0,5,0.3114,23.8,26300.0,home_improvement,0.0573,60,0
LN-006613,41,26766.15,10,MORTGAGE,793,0.6382,1,6,0.3243,81.6,30000.0,debt_consolidation,0.055,36,0
LN-006614,42,29243.45,7,MORTGAGE,641,0.0376,2,9,0.4006,67.0,15300.0,other,0.1659,36,1
LN-006615,62,73935.86,2,MORTGAGE,432,0.2062,0,8,0.3245,,23300.0,debt_consolidation,0.2482,36,1
LN-006616,48,39597.21,5,OWN,772,0.167,0,6,0.269,46.8,19000.0,medical,0.055,36,0
LN-006617,42,21550.73,10,MORTGAGE,683,0.2647,0,10,0.5362,74.6,32900.0,car,0.1605,36,1
LN-006618,41,115900.95,1,OWN,683,0.1897,0,3,0.1432,35.8,8500.0,medical,0.1565,60,0
LN-006619,55,26641.88,0,RENT,757,0.5076,0,7,0.1205,,24700.0,debt_consolidation,0.0878,36,0
LN-006620,34,45722.33,7,RENT,650,0.4856,0,9,0.2294,37.3,12600.0,medical,0.1289,36,0
LN-006621,40,35535.5,7,RENT,629,0.5865,0,15,0.285,,17300.0,other,0.1498,60,0
LN-006622,28,43104.81,1,MORTGAGE,651,0.3489,0,6,0.309,,16500.0,other,0.1451,60,0
LN-006623,59,30309.86,3,RENT,719,0.1679,0,9,0.248,70.4,11500.0,home_improvement,0.1109,60,0
LN-006624,46,79107.86,1,RENT,750,0.2339,0,7,0.3488,,9700.0,home_improvement,0.1371,36,0
LN-006625,33,55077.37,5,RENT,810,0.3041,2,7,0.2848,,6100.0,debt_consolidation,0.055,60,0
LN-006626,40,92984.88,5,MORTGAGE,712,0.538,1,5,0.2487,,3900.0,small_business,0.1375,60,1
LN-006627,48,35756.92,2,RENT,668,0.3038,0,8,0.3428,,31700.0,other,0.1396,36,0
LN-006628,38,185315.13,7,MORTGAGE,750,0.1356,0,10,0.1882,53.1,4200.0,debt_consolidation,0.0691,36,0
LN-006629,35,16435.69,3,MORTGAGE,602,0.1134,0,4,0.2579,,26100.0,home_improvement,0.1963,36,0
LN-006630,34,19908.84,7,MORTGAGE,793,0.2984,0,3,0.6474,,34100.0,debt_consolidation,0.055,36,1
LN-006631,46,147539.45,5,MORTGAGE,696,0.2047,0,10,0.2676,71.8,28200.0,car,0.1096,36,0
LN-006632,37,68488.77,3,RENT,661,0.15,0,9,0.5992,8.8,12700.0,debt_consolidation,0.1315,36,1
LN-006633,36,63248.81,2,OWN,602,0.3943,0,8,0.5059,,14600.0,car,0.1929,36,0
LN-006634,25,66753.71,1,OWN,730,0.0992,0,9,0.4651,,28900.0,small_business,0.07,36,0
LN-006635,42,72600.3,7,RENT,657,0.4048,1,6,0.2262,,2000.0,debt_consolidation,0.1544,60,0
LN-006636,39,61688.98,5,RENT,672,0.2093,0,10,0.2094,,22800.0,debt_consolidation,0.076,36,0
LN-006637,38,28867.09,2,MORTGAGE,546,0.3147,0,7,0.2861,19.9,16800.0,small_business,0.2415,36,1
LN-006638,44,84197.0,10,OWN,645,0.4898,0,9,0.2022,17.7,23800.0,other,0.1812,60,0
LN-006639,50,76604.18,7,MORTGAGE,634,0.1376,0,8,0.3485,,2200.0,other,0.1343,36,0
LN-006640,50,121425.8,1,OWN,713,0.4084,0,3,0.3717,54.6,3300.0,other,0.1164,36,1
LN-006641,48,148530.36,1,OWN,658,0.2735,0,5,0.4816,,30800.0,other,0.1632,36,0
LN-006642,39,62836.14,5,MORTGAGE,468,0.285,0,12,0.1509,8.1,32900.0,home_improvement,0.2335,36,1
LN-006643,35,24673.14,0,RENT,646,0.1149,1,8,0.1405,49.8,10600.0,medical,0.1021,36,0
LN-006644,29,149270.26,10,RENT,563,0.3574,1,6,0.1315,37.5,21700.0,debt_consolidation,0.2196,60,0
LN-006645,34,27976.22,5,RENT,596,0.3295,0,6,0.1201,61.3,33400.0,home_improvement,0.1842,60,0
LN-006646,42,63119.09,0,RENT,760,0.1604,1,4,0.6353,63.8,11000.0,small_business,0.0821,36,1
LN-006647,32,44177.0,3,RENT,544,0.3912,0,7,0.2573,,12400.0,debt_consolidation,0.2198,60,0
LN-006648,43,39800.1,1,MORTGAGE,703,0.322,0,9,0.4227,5.3,33200.0,debt_consolidation,0.141,60,0
LN-006649,30,81518.08,3,MORTGAGE,639,0.2014,1,10,0.1965,15.6,19100.0,small_business,0.1514,60,0
LN-006650,22,59675.44,1,RENT,623,0.3975,0,6,0.3299,33.8,19100.0,other,0.1683,36,0
LN-006651,51,70118.71,7,MORTGAGE,601,0.1695,0,10,0.2549,17.6,23100.0,other,0.1549,60,0
LN-006652,36,31589.76,7,OWN,705,0.4108,1,5,0.1245,12.0,9100.0,debt_consolidation,0.107,36,0
LN-006653,31,46423.22,10,RENT,714,0.0703,0,6,0.65,39.9,4500.0,home_improvement,0.1333,36,0
LN-006654,28,32476.73,1,RENT,541,0.2564,0,10,0.4377,,24700.0,debt_consolidation,0.2365,36,0
LN-006655,47,45732.16,2,MORTGAGE,772,0.1733,0,8,0.1149,39.4,17300.0,medical,0.0561,60,0
LN-006656,58,47989.75,7,OWN,585,0.1593,0,4,0.1954,10.1,24000.0,debt_consolidation,0.2368,60,0
LN-006657,37,155839.59,2,MORTGAGE,711,0.1256,0,11,0.5047,16.0,32900.0,small_business,0.1067,36,0
LN-006658,39,44106.7,2,RENT,585,0.0692,0,6,0.4034,47.0,5500.0,debt_consolidation,0.1748,36,0
LN-006659,54,14395.07,10,MORTGAGE,643,0.1173,0,8,0.2292,,29800.0,debt_consolidation,0.1796,60,0
LN-006660,21,119020.96,7,MORTGAGE,577,0.11,0,6,0.65,43.8,2900.0,other,0.1947,36,0
LN-006661,65,67477.91,10,RENT,637,0.2633,0,9,0.3238,,8100.0,car,0.1358,36,0
LN-006662,71,47638.37,2,MORTGAGE,663,0.0447,0,6,0.1336,49.6,3700.0,home_improvement,0.1228,60,0
LN-006663,21,39643.04,5,MORTGAGE,588,0.6781,1,6,0.4278,,5600.0,debt_consolidation,0.1983,36,1
LN-006664,40,29197.68,3,RENT,705,0.1127,0,15,0.1636,30.8,20200.0,debt_consolidation,0.1026,36,0
LN-006665,33,164856.2,3,OWN,715,0.4463,0,13,0.3401,,6300.0,debt_consolidation,0.0905,36,0
LN-006666,38,53162.41,1,RENT,850,0.025,0,8,0.3435,21.2,27400.0,debt_consolidation,0.055,36,0
LN-006667,36,18166.77,10,MORTGAGE,754,0.0951,0,6,0.1364,,32100.0,debt_consolidation,0.071,36,0
LN-006668,51,62733.07,2,MORTGAGE,774,0.3234,0,10,0.2386,35.9,2400.0,debt_consolidation,0.055,60,0
LN-006669,40,106266.25,5,RENT,538,0.4754,0,9,0.65,,21500.0,home_improvement,0.188,60,1
LN-006670,31,56605.46,10,MORTGAGE,523,0.3936,0,12,0.1329,12.6,27700.0,home_improvement,0.2333,36,0
LN-006671,39,30002.74,7,RENT,656,0.4802,2,14,0.097,32.0,4200.0,car,0.1487,36,0
LN-006672,48,28434.41,1,RENT,822,0.1319,0,10,0.316,18.0,19300.0,small_business,0.055,36,0
LN-006673,27,29720.99,5,RENT,850,0.3291,0,14,0.4283,76.8,33000.0,debt_consolidation,0.055,36,0
LN-006674,22,128411.44,3,OWN,624,0.4582,0,14,0.3392,,6800.0,car,0.1241,60,0
LN-006675,65,49365.23,1,OWN,633,0.3913,0,7,0.2574,82.2,31600.0,home_improvement,0.144,60,0
LN-006676,34,18821.69,0,RENT,723,0.4896,0,5,0.2327,,24500.0,home_improvement,0.1154,36,0
LN-006677,40,64892.05,5,MORTGAGE,664,0.187,0,9,0.4859,,28900.0,other,0.1209,36,1
LN-006678,37,56084.91,7,OWN,666,0.1272,0,6,0.3156,78.0,3500.0,debt_consolidation,0.1333,60,0
LN-006679,48,39366.19,10,MORTGAGE,730,0.1577,0,2,0.2638,58.5,19200.0,debt_consolidation,0.1232,36,0
LN-006680,63,27938.36,2,RENT,850,0.2966,1,10,0.2761,,2600.0,debt_consolidation,0.055,36,0
LN-006681,48,27218.8,2,RENT,784,0.1398,1,5,0.2896,,24300.0,medical,0.0702,60,0
LN-006682,23,98911.45,1,RENT,829,0.1673,0,7,0.2832,,17900.0,medical,0.0648,36,0
LN-006683,25,59784.86,10,RENT,532,0.1207,0,10,0.2392,58.8,9800.0,debt_consolidation,0.2472,36,0
LN-006684,37,68678.14,10,MORTGAGE,765,0.17,2,4,0.1403,54.2,18600.0,small_business,0.0685,36,0
LN-006685,38,59686.15,10,MORTGAGE,604,0.4337,0,9,0.2073,74.8,13300.0,medical,0.1774,36,0
LN-006686,21,62731.14,3,MORTGAGE,814,0.1387,0,9,0.1162,58.2,25000.0,debt_consolidation,0.0671,36,0
LN-006687,51,38908.31,1,RENT,788,0.3633,0,7,0.2207,1.0,9000.0,car,0.055,36,0
LN-006688,28,45547.11,5,MORTGAGE,728,0.1388,1,10,0.4547,,14600.0,small_business,0.1197,60,1
LN-006689,59,103667.83,2,MORTGAGE,620,0.4029,0,7,0.457,43.7,32500.0,debt_consolidation,0.1644,36,1
LN-006690,63,120421.59,2,MORTGAGE,641,0.2395,0,5,0.1894,,4600.0,other,0.1364,36,0
LN-006691,39,24754.06,0,RENT,647,0.2789,1,7,0.6304,31.9,19900.0,debt_consolidation,0.1441,36,1
LN-006692,47,45480.76,0,RENT,740,0.7392,0,6,0.4267,67.1,29300.0,home_improvement,0.0757,36,1
LN-006693,27,85269.42,2,RENT,712,0.5353,0,9,0.5897,53.0,22300.0,small_business,0.1526,60,0
LN-006694,49,159412.08,10,RENT,793,0.2422,1,12,0.148,,19900.0,debt_consolidation,0.0947,60,0
LN-006695,36,150117.82,7,MORTGAGE,808,0.0494,0,7,0.2033,49.3,23200.0,other,0.0631,36,0
LN-006696,28,31969.75,7,MORTGAGE,612,0.1601,0,11,0.1412,41.3,14300.0,small_business,0.1602,36,0
LN-006697,38,110749.67,1,RENT,718,0.3225,0,3,0.5117,52.1,8300.0,debt_consolidation,0.0896,60,1
LN-006698,36,53379.49,7,MORTGAGE,717,0.655,0,6,0.4714,,7000.0,debt_consolidation,0.1223,36,0
LN-006699,38,96437.46,2,MORTGAGE,672,0.3034,0,5,0.0923,14.4,15100.0,debt_consolidation,0.1552,60,0
LN-006700,53,82699.37,0,MORTGAGE,755,0.3367,0,8,0.3201,7.4,25300.0,debt_consolidation,0.0968,36,0
LN-006701,32,24139.91,2,MORTGAGE,719,0.2021,0,12,0.5492,17.2,26400.0,medical,0.086,36,1
LN-006702,62,71681.24,1,OWN,634,0.4648,0,8,0.1683,1.2,6100.0,home_improvement,0.1263,36,0
LN-006703,26,94222.85,10,MORTGAGE,668,0.6566,0,12,0.1544,81.7,14200.0,medical,0.1144,60,0
LN-006704,61,50914.69,10,RENT,652,0.3874,0,15,0.3303,,6600.0,home_improvement,0.1363,60,0
LN-006705,29,44454.0,2,MORTGAGE,621,0.0435,0,3,0.1988,,27800.0,debt_consolidation,0.1325,36,0
LN-006706,41,20070.41,5,RENT,673,0.1935,1,9,0.5656,22.7,17300.0,small_business,0.152,36,1
LN-006707,36,77665.82,2,MORTGAGE,576,0.2575,0,6,0.1613,,23800.0,debt_consolidation,0.1951,36,0
LN-006708,37,58410.39,1,OWN,717,0.1858,0,10,0.3949,22.0,34900.0,medical,0.0856,60,1
LN-006709,51,29634.36,5,RENT,792,0.3371,0,8,0.2709,,14800.0,small_business,0.0805,60,0
LN-006710,59,42382.72,7,RENT,684,0.0945,0,6,0.2617,,23000.0,small_business,0.128,36,0
LN-006711,56,56539.9,7,RENT,755,0.4606,4,9,0.3666,66.0,21000.0,home_improvement,0.1335,36,0
LN-006712,37,36857.65,1,OWN,692,0.2859,0,8,0.1897,53.1,33000.0,home_improvement,0.1109,60,0
LN-006713,44,51617.0,3,RENT,598,0.2181,0,9,0.146,,30000.0,debt_consolidation,0.1686,36,0
LN-006714,32,18034.47,0,MORTGAGE,840,0.5281,0,6,0.1656,54.8,12000.0,home_improvement,0.055,36,0
LN-006715,30,115803.84,0,RENT,486,0.3706,0,6,0.1982,8.6,23200.0,debt_consolidation,0.2438,36,0
LN-006716,28,52028.43,0,RENT,680,0.0951,0,6,0.3693,,25000.0,medical,0.1457,36,0
LN-006717,36,26645.83,0,RENT,618,0.1053,1,9,0.1666,,26000.0,debt_consolidation,0.1562,36,0
LN-006718,44,11780.19,2,MORTGAGE,806,0.462,0,5,0.3945,67.2,28700.0,debt_consolidation,0.0753,36,1
LN-006719,21,95557.26,2,RENT,697,0.3687,0,7,0.4582,,5000.0,other,0.1135,36,0
LN-006720,41,72031.22,5,OWN,850,0.1324,1,8,0.2799,82.6,23500.0,small_business,0.055,60,0
LN-006721,60,58478.32,2,MORTGAGE,682,0.3582,0,8,0.5024,,3100.0,other,0.1768,36,0
LN-006722,55,86525.01,1,OWN,619,0.5925,0,11,0.2977,,26600.0,debt_consolidation,0.1498,36,0
LN-006723,34,86382.38,10,RENT,543,0.0989,0,9,0.4187,48.6,9900.0,debt_consolidation,0.1873,36,0
LN-006724,25,57911.01,10,MORTGAGE,768,0.2695,0,8,0.1559,8.5,18900.0,other,0.055,36,0
LN-006725,47,44243.84,1,RENT,613,0.4176,0,9,0.4172,23.8,22600.0,small_business,0.1297,60,1
LN-006726,21,40123.4,2,MORTGAGE,646,0.2615,0,7,0.3302,,16500.0,debt_consolidation,0.1239,36,0
LN-006727,55,66341.12,1,MORTGAGE,778,0.292,0,7,0.4562,76.9,5000.0,small_business,0.0878,36,0
LN-006728,39,119159.57,10,RENT,764,0.3702,1,7,0.3614,57.4,14100.0,medical,0.0813,36,0
LN-006729,63,48448.57,2,OWN,631,0.1116,0,9,0.276,,26900.0,debt_consolidation,0.1447,36,1
LN-006730,21,124977.18,0,RENT,643,0.2193,0,7,0.1453,,7500.0,medical,0.1658,60,0
LN-006731,53,64465.89,7,RENT,539,0.7071,0,9,0.3097,,18600.0,small_business,0.166,36,1
LN-006732,40,64758.13,7,MORTGAGE,515,0.0531,2,5,0.3023,70.5,24100.0,car,0.2487,36,0
LN-006733,38,218177.82,1,MORTGAGE,741,0.3096,0,14,0.15,,6800.0,debt_consolidation,0.0934,36,0
LN-006734,25,138913.53,2,RENT,749,0.3099,1,10,0.1774,,31100.0,small_business,0.0861,36,0
LN-006735,49,141091.73,3,OWN,708,0.2386,0,7,0.1663,,30800.0,home_improvement,0.1317,60,0
LN-006736,50,31934.17,1,RENT,694,0.1952,0,10,0.3248,47.5,34500.0,debt_consolidation,0.1097,36,0
LN-006737,63,192011.3,2,MORTGAGE,623,0.1233,0,8,0.1993,33.8,30100.0,car,0.162,36,0
LN-006738,54,49053.65,7,RENT,797,0.4704,2,6,0.2607,22.0,9500.0,medical,0.065,36,0
LN-006739,34,44958.96,7,RENT,537,0.1999,0,7,0.3778,58.0,24700.0,other,0.224,36,1
LN-006740,29,14107.35,5,MORTGAGE,642,0.0326,0,9,0.2782,48.5,8500.0,other,0.2115,60,0
LN-006741,25,62678.55,5,MORTGAGE,692,0.2553,0,8,0.299,40.4,25700.0,debt_consolidation,0.1245,36,0
LN-006742,59,26902.85,3,MORTGAGE,679,0.5345,0,10,0.4226,,12400.0,medical,0.171,36,1
LN-006743,32,65837.99,2,RENT,679,0.2594,0,4,0.3634,,18400.0,small_business,0.122,36,0
LN-006744,59,25669.55,7,RENT,638,0.1331,0,8,0.2906,36.2,22400.0,small_business,0.1359,36,0
LN-006745,48,151542.27,0,OWN,723,0.1786,1,13,0.2572,,14600.0,medical,0.1518,36,0
LN-006746,45,71750.09,1,RENT,582,0.2207,0,8,0.65,31.0,20900.0,debt_consolidation,0.1796,36,1
LN-006747,38,202384.16,1,MORTGAGE,668,0.207,0,11,0.5368,72.7,32000.0,home_improvement,0.1463,60,1
LN-006748,49,27894.52,7,RENT,714,0.1787,0,14,0.1178,50.6,12000.0,debt_consolidation,0.1109,60,0
LN-006749,41,130549.47,5,RENT,653,0.2763,0,7,0.1859,56.0,3800.0,debt_consolidation,0.1414,36,0
LN-006750,37,17472.31,3,RENT,680,0.338,0,7,0.3428,,32900.0,small_business,0.1224,36,0
LN-006751,50,58386.81,3,RENT,697,0.432,0,5,0.5319,4.0,3500.0,debt_consolidation,0.0948,60,0
LN-006752,40,35278.4,7,MORTGAGE,539,0.1492,0,5,0.1749,8.9,2700.0,medical,0.1972,36,0
LN-006753,32,39388.38,1,RENT,546,0.3591,1,6,0.1827,65.4,18400.0,debt_consolidation,0.2253,60,1
LN-006754,49,37801.43,2,MORTGAGE,690,0.1151,0,6,0.2416,20.0,25200.0,debt_consolidation,0.1196,36,0
LN-006755,41,29767.43,7,RENT,631,0.291,0,8,0.4105,25.8,20400.0,debt_consolidation,0.1506,36,0
LN-006756,47,24201.91,5,RENT,636,0.2132,2,11,0.2624,,10500.0,debt_consolidation,0.1854,36,0
LN-006757,36,39519.28,3,RENT,725,0.1457,0,11,0.2639,28.6,7200.0,home_improvement,0.0979,60,0
LN-006758,27,55249.64,1,RENT,600,0.0261,0,7,0.257,80.3,32900.0,home_improvement,0.2004,36,0
LN-006759,62,103592.13,10,RENT,486,0.175,3,7,0.2044,,13400.0,car,0.2289,60,1
LN-006760,60,61525.7,2,RENT,812,0.1507,0,12,0.2095,55.6,5600.0,other,0.055,36,0
LN-006761,52,103769.16,10,RENT,776,0.4684,2,8,0.1106,,21600.0,other,0.0803,60,0
LN-006762,37,21228.37,7,RENT,775,0.1478,1,10,0.1141,7.4,5000.0,medical,0.0871,36,0
LN-006763,38,39744.17,10,RENT,590,0.5175,1,17,0.4705,,19600.0,debt_consolidation,0.1704,60,0
LN-006764,58,78952.6,0,RENT,673,0.371,0,10,0.2631,,24700.0,other,0.162,36,0
LN-006765,37,63317.34,3,RENT,578,0.3237,1,8,0.2084,,26500.0,other,0.1741,36,1
LN-006766,34,30739.23,1,RENT,675,0.1932,0,12,0.19,,28400.0,medical,0.1365,36,0
LN-006767,64,90259.25,2,RENT,652,0.2553,0,9,0.1004,73.5,3800.0,other,0.1574,60,0
LN-006768,41,37467.76,1,MORTGAGE,593,0.1767,1,8,0.2898,71.1,15800.0,home_improvement,0.192,36,0
LN-006769,63,32324.54,2,RENT,720,0.4345,0,8,0.1243,,25100.0,debt_consolidation,0.1003,60,0
LN-006770,25,69021.18,3,OWN,659,0.2651,0,9,0.1811,4.2,11500.0,small_business,0.1239,36,0
LN-006771,48,51725.26,5,RENT,817,0.0979,0,4,0.2162,,11700.0,debt_consolidation,0.0705,60,0
LN-006772,66,37656.19,2,RENT,686,0.2759,0,11,0.1679,78.2,6900.0,other,0.1136,36,0
LN-006773,42,36896.75,2,MORTGAGE,476,0.1101,0,9,0.4401,,2100.0,small_business,0.2598,60,1
LN-006774,38,27122.58,2,RENT,535,0.5562,0,8,0.3713,42.5,26400.0,debt_consolidation,0.1891,36,1
LN-006775,27,40641.75,5,RENT,847,0.3571,0,8,0.1941,61.5,11600.0,debt_consolidation,0.055,36,0
LN-006776,54,99708.45,0,OWN,651,0.1119,2,9,0.4261,19.0,28700.0,car,0.127,36,0
LN-006777,32,59678.69,7,MORTGAGE,699,0.1029,0,5,0.2627,,9400.0,car,0.1046,60,0
LN-006778,40,91597.24,2,MORTGAGE,680,0.2029,0,9,0.65,,30000.0,home_improvement,0.1041,36,1
LN-006779,27,70237.74,5,RENT,793,0.147,0,6,0.1994,,31300.0,small_business,0.0764,36,0
LN-006780,60,35690.94,7,RENT,527,0.4833,0,8,0.2471,36.0,31800.0,debt_consolidation,0.196,36,1
LN-006781,55,19158.76,3,RENT,786,0.0693,1,3,0.3314,53.3,27800.0,home_improvement,0.0832,36,0
LN-006782,41,29551.43,5,MORTGAGE,780,0.1844,0,10,0.4094,,4200.0,other,0.0675,60,0
LN-006783,28,34449.8,10,RENT,680,0.1417,0,9,0.65,59.1,12200.0,debt_consolidation,0.1258,36,0
LN-006784,60,32887.58,0,MORTGAGE,713,0.4594,0,7,0.4356,43.6,20100.0,home_improvement,0.1173,36,0
LN-006785,37,92838.06,2,OWN,650,0.4265,0,9,0.4933,,22400.0,other,0.1573,36,1
LN-006786,28,92258.81,10,OWN,545,0.5251,0,6,0.65,62.5,18800.0,debt_consolidation,0.2198,60,1
LN-006787,21,194294.01,7,RENT,726,0.4146,2,9,0.4572,39.3,19600.0,debt_consolidation,0.1247,60,0
LN-006788,34,32590.21,5,MORTGAGE,699,0.1406,2,7,0.4578,7.7,4200.0,debt_consolidation,0.0849,60,1
LN-006789,24,134385.66,1,MORTGAGE,701,0.0965,2,7,0.3737,54.6,18600.0,small_business,0.1255,36,0
LN-006790,34,133888.19,2,MORTGAGE,718,0.4828,1,6,0.1179,47.6,9500.0,debt_consolidation,0.0794,36,0
LN-006791,50,44830.4,10,OWN,631,0.2234,1,6,0.2103,70.1,14600.0,other,0.1384,36,0
LN-006792,37,68468.79,5,MORTGAGE,799,0.4204,0,10,0.3696,,10000.0,debt_consolidation,0.082,60,0
LN-006793,46,108492.89,2,MORTGAGE,680,0.4548,0,4,0.2866,65.2,16500.0,home_improvement,0.1137,36,0
LN-006794,33,49744.0,1,RENT,723,0.2008,0,4,0.0982,,8900.0,debt_consolidation,0.1027,60,0
LN-006795,42,47484.8,7,MORTGAGE,658,0.2431,0,5,0.3159,,32500.0,debt_consolidation,0.1543,36,0
LN-006796,65,35369.23,5,MORTGAGE,764,0.2709,0,15,0.2826,,4600.0,car,0.0649,36,0
LN-006797,37,12506.16,10,MORTGAGE,688,0.2347,0,11,0.0878,,31400.0,debt_consolidation,0.0998,36,0
LN-006798,46,53759.89,2,MORTGAGE,673,0.0639,1,5,0.65,81.9,28000.0,small_business,0.1396,60,1
LN-006799,23,33660.44,2,RENT,776,0.2739,0,5,0.2613,2.5,10200.0,debt_consolidation,0.0596,36,0
LN-006800,60,27032.38,2,MORTGAGE,542,0.1336,2,5,0.233,77.9,27600.0,debt_consolidation,0.1832,36,0
LN-006801,36,66390.88,3,OWN,657,0.2915,0,9,0.1303,13.1,21900.0,small_business,0.1525,36,0
LN-006802,54,21573.32,2,RENT,630,0.2638,1,10,0.3118,,24100.0,car,0.1933,36,1
LN-006803,40,83587.39,0,MORTGAGE,709,0.2846,0,6,0.3244,,13400.0,debt_consolidation,0.0863,36,0
LN-006804,49,68882.65,2,MORTGAGE,705,0.1459,0,11,0.3004,,3100.0,home_improvement,0.1092,36,0
